cnnaffinity,Smiles
-6.56724,[H]OC(=O)C([H])([H])Oc1oc(C(=O)C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])[C@@]([H])(c2c([H])c([H])nn2C([H])([H])[H])C([H])([H])C(C(=O)N([H])O[H])=C([H])c2c([H])c([H])c(=O)n(N([H])C([H])([H])[H])c2[H])c([H])c1[H]
-6.56719,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N2C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c([H])c1[H]
-6.56705,[H]Sc1c(OC([H])([H])[C@@]([H])(N2C([H])([H])C([H])([H])C([H])(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=O)c1C(=O)N([H])N([H])OC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H]
-6.56691,[H]c1nc([H])n(-c2c([H])c(C([H])([H])[H])nc([H])c2C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c2=O)n1
-6.56653,[H]c1nc(C([H])([H])c2c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([H])c(F)c2N=[N+]=NC(=O)C(F)(F)F)c([H])c([H])c1[H]
-6.5664,[H]N=C(N([H])N1C([H])([H])C([H])([H])N(c2nc([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H])[C@@]([H])(C([H])([H])Cl)[C@@](c1c(-c2c([H])nn([H])c2[H])c(OC([H])([H])C([H])([H])O[H])c([H])n(-c2c([H])nn(C([H])([H])[H])c2[H])c1=O)(C([H])([H])[H])C([H])(F)F
-6.56639,[H]OC1([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[C@@]([H])(c2c(N3C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])[C@]3([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c([H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n([H])c2=O)C([H])([H])[H])C([H])([H])C1([H])[H]
-6.56632,[H]c1nc(C([H])([H])[C@]([H])(c2c([H])c([H])c([N+](=O)[O-])n([H])c2=O)C([H])([H])[C@]([H])(SC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])c2c([H])c([H])c([H])c(F)c2[H])n(C([H])([H])[H])c1[H]
-6.56628,[H]C(C(=O)N(OC([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])C([H])([H])N([H])[H])=C([H])c1c([H])c([H])c(=O)n([H])c1-c1nc([H])c([H])n1[H]
-6.56626,[H]Sc1c(-c2c([H])c([H])c([H])c(N([H])c3c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c(C([H])([H])c4c([H])c([H])c(C(F)(F)F)c([H])c4[H])c3[H])c2[H])c(N=C=S)n([H])c(=O)c1[H]
-6.56622,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(c2c(-c3c([H])c([H])c(C#N)c([H])c3-c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c3[H])c([H])n([C@]([H])(O[H])c3c([H])c([H])c([H])c([H])c3[H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]
-6.56575,[H]Sc1c(N(C(=O)c2c([H])c([H])c(OC([H])([H])[H])c(N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])c3nc(OC([H])([H])[H])c([H])c([H])c3[H])c2[H])c2nc([H])c([H])n2[H])c([H])n([H])c(=O)c1[H]
-6.56571,[H]C(=C([H])c1c([H])c(C([H])([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])c([H])c([H])c1C(F)(F)F)c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
-6.56524,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])N(c1c([H])c([H])c(-c2c(S[H])c(C(=O)N([H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c(=O)n(-c3c([H])nc([H])c([H])c3[H])c2[H])c([H])c1[H])C([H])([H])[H]
-6.56524,[H]c1nc(N2C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])n(-c2c(SC([H])([H])C([H])([H])[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)n1
-6.56503,[H]c1nn(C([H])([H])S(=O)(=O)N2C([H])([H])C([H])([H])O[C@]([H])(N3C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])C2([H])[H])c([H])c1-n1c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c1=O
-6.56496,[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1c(C([H])([H])c2nc([H])c([H])c([H])c2[H])c([C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(C(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c(=O)n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c1[H]
-6.56487,[H]c1c([H])c(C#N)c([H])c(-c2c([H])c(Cl)c([H])c([C@]([H])(Sc3c([H])c([H])n(C(=O)N([H])C([H])([H])[H])c(=O)c3[H])C([H])([H])c3c([H])c([H])c(Cl)c([H])c3[H])c2[H])c1[H]
-6.56484,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c(C([H])([H])c2nc([H])c([H])c([H])c2[H])c([C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])[C@@]([H])(C(=O)c2c([H])c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2[H])C([H])([H])[H])c1=O
-6.56475,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])c1c([H])c([H])c(F)c([H])c1[H]
-6.56462,[H]OC([H])([H])c1c([H])c([H])nc([H])c1-n1c([H])c(-c2oc([H])c([H])c2[H])c(Sc2c([H])c3c([H])c([H])c([H])c([H])c3n2[H])c(C(=O)N([H])N([H])[H])c1=O
-6.56431,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(N1C([H])([H])C([H])([H])N([C@@]([H])(c2nc3c([H])c([H])c([H])c([H])c3s2)C([H])([H])O[H])C([H])([H])C1([H])[H])[C@](O[H])(C([H])([H])[H])C([H])([H])c1c([H])c([H])nc([H])c1[H]
-6.56411,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]([H])(n2c([H])c([H])c(N([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c2[H])[C@]1([H])c1c([H])c([H])c([H])c(C(=O)N([H])[H])c1[H]
-6.56404,[H]c1nc([H])c([H])c([C@]([H])([C@@]([H])(C(=O)c2c([H])c([H])c(F)c([H])c2[H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n([H])c2=O)C([H])([H])[H])c1[H]
-6.56366,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c(C(=O)N([H])[H])c([H])c2-c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c([H])c1C1([H])C([H])([H])C([H])([H])C1([H])[H]
-6.56364,[H]c1nn(N([H])N([H])C(=O)c2c(SC#CC(=O)C([H])([H])c3nn(C([H])([H])[H])c([H])c3[H])c(C3([H])C([H])([H])C3([H])[H])c([H])n(-c3nnn([H])n3)c2=O)c([H])c1[H]
-6.56361,[H]N=[N+]=N[C@]([H])(Oc1c([H])c([H])c(N([H])c2c(SC([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c(=O)n([H])c2N=C=S)c([H])c1[H])C([H])([H])n1c([H])nc(C(=O)C([H])([H])[H])c1[H]
-6.5635,[H]C(=C(Oc1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])N([H])C(=O)c1nc([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H]
-6.56345,[H]C(C(=O)N(OC([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])ON(C([H])([H])[H])C([H])([H])c1nc2c([H])c([H])c([H])c([H])c2o1)=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])c1nc([H])c([H])c([H])c1[H]
-6.56334,[H]c1nc(-n2c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])[C@@]([H])(C(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H])c2=O)n([H])c1[H]
-6.56328,[H]O[C@]([H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1F)C([H])([H])N(c1c([H])c([H])c(-c2c(S[H])c(C(=O)N([H])N([H])[H])c(=O)n(-c3c([H])nc([H])c([H])c3[H])c2[H])c([H])c1[H])C([H])([H])[H]
-6.56311,[H]c1c([H])c([C@]([H])(c2c([H])c([H])c([H])c3c([H])c([H])c(-c4c([H])c([H])c(C(=O)C([H])([H])c5c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c5[H])c([H])c4[H])nc23)C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c([H])c1C#N
-6.56288,[H]N=C(c1c(SC([H])([H])c2c([H])c(Cl)c(C([H])=O)c(C(=O)OC([H])([H])c3c([H])c([H])c([H])c(N(C([H])([H])[H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])c3[H])c2[H])c([H])c(=O)n([H])c1[H])N([H])[H]
-6.56287,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])[C@@]([H])(c1nc([H])c([H])c(S(=O)(=O)N([H])N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c1C(F)(F)F)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-6.56283,[H]O[C@@](C#Cc1nc([H])c([H])c([H])c1[H])(C([H])([H])OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])n1nc([H])nc1[H]
-6.56283,[H]c1sc(C([H])([H])N([H])C([H])([H])[C@](OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])(OC([H])([H])C([H])([H])N([H])[H])c2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c(Cl)c2[H])c([H])c1[H]
-6.56277,[H]SC([H])([H])C([H])([H])C([H])([H])OC([H])([H])[C@]([H])(c1c(C([H])([H])c2nc([H])c([H])c([H])c2[H])c([H])c([H])n([H])c1=O)[C@]([H])(c1c([H])c2c([H])c([H])c([H])c([H])c2n1[H])C([H])([H])C(=O)N([H])[H]
-6.5627,[H]c1c([H])c([C@@]2([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])[C@]2([H])N([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])c([H])c([H])c1[N+](=O)[O-]
-6.56265,[H]c1nnc([H])c(-c2c(N3C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c(-c3nc([H])c([H])c(C([H])([H])[H])c3[H])c(=O)n([H])c2[H])c1[H]
-6.56263,[H]Sc1c([H])c([H])n(-c2nnn([H])n2)c(=O)c1C(=O)N(N([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])C(F)(F)F
-6.56261,[H]C(=O)c1c(Cl)c([H])c(C([H])([H])Sc2c([H])c([H])n(C([H])([H])N([H])C([H])([H])[H])c(=O)c2[H])c([H])c1[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
-6.56251,[H]OC(=O)C(OOC([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(c1c(C([H])([H])c2nc(OC([H])([H])[H])c([H])c([C@]([H])(C([H])=C([H])[H])N([H])C(=O)c3nc([H])c([H])c([H])c3[H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-6.56248,[H]c1c([H])c(F)c([C@]2([H])N(C([H])([H])n3c([H])c(-c4c([H])c([H])c5c(c4[H])c([H])c([H])n5[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c3=O)C([H])([H])C([H])([H])N([H])C2([H])[H])c(F)c1[H]
-6.56224,[H]Oc1c([H])c([H])c([H])c([H])c1[C@]([H])(OC([H])([H])N(N([H])C(=O)c1c(S[H])c([H])c([H])n(-c2c([H])nc([H])c([H])c2[H])c1=O)C([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
-6.56224,[H]C([H])=C([H])C([H])([H])c1c([H])c([H])c(C([H])([H])OC([H])([H])n2c([H])c([H])c(-c3c([H])c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c3[H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c2=O)c([H])c1[H]
-6.56205,[H]c1nc(OC([H])([H])[H])c([H])c(-c2c(Cl)c([H])c([H])c([H])c2C([H])([H])Sc2c([H])c([H])n(-c3nn(C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[H])c([H])c3[H])c(=O)c2[H])c1[H]
-6.56204,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])n(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])c2nc(C([H])([H])[H])sc2[H])c1=O)C([H])([H])[H]
-6.56181,[H]C#C[C@]([H])(OC([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])[C@@](OC(=O)N([H])Sc1c([H])c([H])n([H])c(=O)c1S(=O)(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])(OC([H])([H])C([H])([H])[H])N([H])C1([H])C([H])([H])C1([H])[H]
-6.56158,[H]c1nc([C@]([H])(c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(Oc2c([H])c([H])c(F)c([H])c2[H])c2c([H])c([H])c([H])c([H])c2Cl)c([H])c([H])c1[H]
-6.56157,[H]Sc1c(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])c(C(=O)c2sc([H])c([H])c2[H])c(Cl)c([H])c1C([H])([H])Sc1c([H])c([H])n([H])c(=O)c1[H]
-6.56141,[H]c1nc([H])c(-c2c([H])c([H])c(=O)n(C(=O)N(O[C@]([H])(c3c([H])nc([H])c(C([H])([H])F)c3[H])C([H])([H])C([H])([H])C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c([H])n1
-6.5613,[H]OC(=O)C(O[H])=C([H])C(=O)c1c([H])c([H])c(Cl)c([H])c1C([H])([H])Sc1c([H])c([H])n(-c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])c(=O)c1-n1c([H])c([H])c([H])c1[H]
-6.56127,[H]OC(=O)[C@]([H])(c1c([H])c([H])c([H])c(Br)c1[H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c(Cl)c([H])c1C([H])([H])Sc1c([H])c([H])n([H])c(=O)c1[H])N(c1nc([H])c([H])nc1[H])C([H])([H])C([H])([H])[H]
-6.56126,[H]ON([H])C(=O)C([H])([H])C([H])([H])c1c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])c([H])c([H])c1N(C([H])([H])[H])C([H])([H])[H]
-6.56123,[H]Sc1c([H])c([H])n(-c2nnn([H])n2)c(=O)c1C(=O)N(N([H])[H])[C@@]([H])(N1C([H])([H])C([H])([H])N([C@]([H])(c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)N([H])N([H])[H])C([H])([H])C([H])([H])C1([H])[H])C(F)(F)F
-6.56103,[H]Sc1c([H])c([H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])c2c([H])c([H])c(C#N)c(-c3c([H])c([H])c(F)c(C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])c2[H])c(=O)c1[H]
-6.56092,[H]c1nn(N([H])N([H])C(=O)c2c(SC#CN([H])c3c([H])c([H])c(Cl)c([H])c3[H])c([H])c([H])n(-c3nnn([H])n3)c2=O)c([H])c1[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H]
-6.5609,[H]C(C(=O)N(OC([H])([H])C#N)C([H])([H])C([H])([H])[C@]([H])(Oc1c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c1[H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])c1c(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c(=O)n([H])c1[H]
-6.56087,[H]Sc1c(N([H])c2c([H])c([H])c(OC([H])([H])c3c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3[H])c([H])c2[H])c(N=C=S)n([H])c(=O)c1N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-6.56067,[H]OC([H])([H])C([H])([H])O[C@]([H])(C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])C([H])([H])O[H])c1[H])[C@@]([H])(c1c(-c2c([H])nc([H])c([H])c2[H])c(-c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])n([H])c1=O)C([H])([H])[H]
-6.56063,[H]OC(=O)c1c([C@@]([H])(OC([H])([H])C(=O)O[H])c2c([H])c([H])c([H])c(=O)n2[H])c([C@@]([H])(N=[N+]=Nc2c([H])c([H])c(OC([H])([H])[H])c(F)c2[H])c2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)nn1[H]
-6.56037,[H]Oc1c([H])c(O[H])c([H])c(-c2c(N([H])n3c(C([H])([H])S[H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c4c([H])c([H])c(Cl)c([H])c4[H])c3=O)nc([H])c([H])c2[H])c1[H]
-6.56035,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c(C([H])([H])c2nc([H])c([H])c(-c3sc([H])c([H])c3[H])c2[H])n([H])c(=O)c1-c1c([H])nc([H])nc1[H]
-6.56026,[H]c1nc([H])c(N([H])C2([H])C([H])([H])C2([H])[H])c(C([H])([H])O[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])N([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c(-c3c([H])c([H])c([H])c(F)c3[H])c([H])n([H])c2=O)C([H])([H])[H])c1[H]
-6.56025,[H]OC(=O)C(O[H])=C([H])C(=O)[C@]([H])(C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])C([H])([H])O[H])c1[H])[C@@]([H])(c1c(-c2c([H])nc([H])c([H])c2[H])c(C(=O)N([H])c2c([H])nc([H])c([H])c2[H])c([H])n([H])c1=O)C([H])([H])[H]
-6.55973,[H]ON([H])C(=O)[C@]([H])(Oc1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C1([H])C([H])([H])C1([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(n2nc([H])c([H])c2[H])C1([H])[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-6.55968,[H]Sc1c(N([H])C(=O)c2nc([H])c([H])c([H])c2[H])c(N=C=S)n([H])c(=O)c1C(=O)c1sc([H])c([H])c1C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])N([H])c1c([H])c([H])c([H])c([H])c1C(=O)N([H])[H]
-6.55965,[H]c1c([H])c([H])c(C([H])([H])Sc2c(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])n3nc(OC([H])([H])[H])oc3=O)c(=O)n2[H])c([H])c1[H]
-6.55939,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]2([H])N([H])C([H])([H])C([H])([H])N(c3c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c3-c3c([H])c([H])c([H])n(SC([H])([H])[H])c3=O)C2([H])[H])c([H])c1[H]
-6.55933,[H]OC([H])([H])c1c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])[C@@]([H])(c3nn([H])c([H])c3C(=O)N([H])c3c([H])nc([H])c([H])c3[H])[C@@]([H])(C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[C@@]2([H])C(=O)N([H])N([H])[H])c(=O)n([H])c1[H]
-6.55915,[H]c1nc([H])n(C([H])([H])C([H])([H])C(=O)N([H])[C@]([H])(F)c2c([H])c([H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c2=O)c1[H]
-6.55905,[H]c1nc(C([H])([H])C(=O)N([H])C([H])([H])c2c(Oc3c([H])c([H])c(Cl)c([H])c3[H])c(N([H])[H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])[H])c2=O)c([H])c([H])c1[H]
-6.55893,[H]c1nc(-c2c3c(c([H])c([H])c2-c2c([H])c(C(=O)N([H])[C@@]([H])(c4c([H])nnc([H])c4[H])C([H])([H])[H])c([H])n([H])c2=O)OC([H])([H])O3)c(C([H])([H])[H])c(-c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])c1[H]
-6.55892,[H]OC(=O)C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(c1c(C([H])([H])c2nc([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3Oc3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])OC([H])([H])C([H])([H])[H]
-6.55891,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])[C@@]([H])(N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])[C@](c1c([H])c([H])c([H])c([H])c1F)(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])N([H])C([H])([H])[H]
-6.55883,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])N([H])[H])c([H])c([H])c1C([H])([H])C(=O)N(C([H])([H])[H])[C@@]([H])(c1c([H])c([H])c(F)c([H])c1[H])C([H])([H])C#N
-6.55869,[H]C(=C([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c1c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])n(N([H])c2nc(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2[H])c1=O)C([H])([H])[H])c1nn(C([H])([H])[H])c([H])c1[H]
-6.55855,[H]c1nc([H])c(-c2c([H])c([H])c([H])n2-c2c(S[C@]([H])(C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])N([H])C([H])([H])C([H])([H])[H])c3c([H])c([H])c([H])c(Cl)c3[H])c([H])c([H])n([H])c2=O)o1
-6.55837,[H]C(=C1SC(=O)N([H])C1=O)c1c([H])c([H])c(=O)n(C(=O)N(O[C@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
-6.55835,[H]c1nc([C@]2([H])C([H])([H])[C@]([H])(OC([H])([H])[C@@]3([H])C([H])([H])C([H])([H])N([H])C([H])([H])[C@@]3([H])Oc3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])([H])[C@@]2([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])c([H])c(C([H])([H])[H])c1[H]
-6.5582,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N2C([H])([H])C([H])([H])C([H])(C([H])([H])c3nc(C([H])([H])[H])sc3[H])C([H])([H])C2([H])[H])c([H])c([H])c1[H]
